,IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
ref_no,obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
NA,7,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,9.9,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,4.25,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,8,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,15,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,6.15,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,9,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,12,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,8,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,10,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,5.25,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,8,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,11,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,17,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,10,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,12,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,19,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,13,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,13,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,28,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,10,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,14,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,47,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,15,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,15,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Aggregate,Unknown,NA,NA,NA,RespirationRate,60,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,32,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,16,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,5,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,1.5,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,17,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,17,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,4,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,18,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,25,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,10,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,19,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,43,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,22,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,20,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,73,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,34,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,21,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,Solitary,Unknown,NA,NA,NA,RespirationRate,125,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,42,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,22,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,2.25,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,0.8,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,23,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,4.2,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,0.9,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,24,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,6.1,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,1.85,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,25,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,6,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,2.9,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,26,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,7.5,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,3.8,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,27,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,22,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,6,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,28,Iguchi2004,https://doi.org/10.1093/plankt/fbh093,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Salpa thompsoni,AggregateChain,Unknown,NA,NA,NA,RespirationRate,22,NA,NA,Replicate,ulO2/ind/hr,NA,NA,1.3,NA,NA,NA,9.5,mg,Measured,NA,0,200,NA,NA,NA,Water bottle,Metabolic rate experiment comparing salp generations and life stage,Antarctic Peninsula,-60.673179,-59.0625,Figure2,Extracted from figure 2 and backtransformed the log values.,NA,NA
NA,1,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,11.55556261,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,6.908412135,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,2,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,15.9778655,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,7.160152625,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,3,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,22.53370786,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,6.665522471,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,4,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,15.51301992,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,8.666102755,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,5,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,19.39018034,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,9.533988229,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,6,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,26.00007871,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,9.144077461,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,7,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,28.80789152,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,12.39550568,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,8,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,29.3823358,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,11.0672941,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,9,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,37.45130432,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,10.42640799,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,10,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,42.71789114,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,10.42640799,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,11,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,46.79185303,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,10.42640799,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,12,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,48.22177382,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,9.822634387,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,13,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,62.75090543,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,10.30275489,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,14,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,45.88666556,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,12.24849986,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,15,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,55.61349749,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,12.10323747,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,16,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,63.4557679,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,13.0791738,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,17,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,21.98029119,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,15.86154264,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,18,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,30.32075573,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,20.7455873,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,19,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,42.43173493,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,15.39543822,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,20,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,48.54421963,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,14.14786302,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,21,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,57.4843244,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,15.31909681,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,22,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,41.34443763,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,13.26249447,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,23,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,53.31483982,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,17.60687215,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,24,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,55.17195652,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,19.73952908,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
NA,25,Koster2010,https://doi.org/10.1093/plankt/fbp112,Kiorboe2014,https://doi.org/10.1594/PANGAEA.819850,Dolioletta gegenbauri,Gonozooid,Unknown,NA,NA,NA,RespirationRate,62.59506212,NA,NA,Replicate,nlO2/ind/hr,NA,NA,21,NA,NA,NA,18.50423593,ug,Calculated,40,0,40,Thalassiosira weissflogii; Isochrysis galbana,NA,NA,Oxygen respirometry,Different food concentrations and weight experiments,Georgia Shelf,30.8,-80.299722,Figure4,Extracted from figure 4,"Lengths were converted to body carbon using the equation: Weight (mg C) 1⁄4 0.4643x2.3119 (Gibson and Paffenho ̈fer, 2000).",NA
